,time_insec_dep,time_insec_arr,ORIGIN_AIRPORT,DEPARTURE_DELAY,DISTANCE,ARRIVAL_DELAY,weekday
315,21900,30900,ONT,-4.541666666666667,956.0,-5.833333333333333,2.75
316,21900,31140,SEA,-6.551724137931035,978.0,-4.724137931034483,2.5172413793103448
317,21900,31200,SEA,-5.5,978.0,-4.583333333333333,2.5
318,21900,31560,SEA,-1.0833333333333333,978.0,-7.958333333333333,2.5
319,21900,31800,SEA,-3.257142857142857,954.0,-7.828571428571428,3.0
320,21900,38160,ANC,-4.095238095238095,1542.0,-9.357142857142858,3.0
321,21900,38280,ANC,-7.428571428571429,1542.0,-8.457142857142857,3.0
322,22200,26940,ANC,-5.8,399.0,-3.6,2.0
323,22200,27180,ANC,-6.35,399.0,-8.0,2.0
324,22200,27300,ANC,11.666666666666666,399.0,8.333333333333334,2.3333333333333335
325,22200,28260,ANC,-2.7142857142857144,548.0,2.7142857142857144,3.357142857142857
326,22200,28380,ANC,-4.1,548.0,-7.9,3.25
327,22200,28800,OAK,-4.536585365853658,672.0,0.0,2.951219512195122
328,22200,29100,OAK,-5.927835051546392,671.7113402061856,-2.8556701030927836,3.0309278350515463
329,22200,29280,OAK,-9.25,671.1428571428571,-4.571428571428571,3.0
330,22200,29340,OAK,1.2,671.0,4.4,3.3
331,22200,29340,SEA,1.2,697.0,8.6,3.2
332,22200,29400,OAK,-5.964285714285714,672.0,-6.392857142857143,3.0
333,22200,29400,SEA,-2.2666666666666666,697.0,1.9,2.966666666666667
334,22200,29580,SEA,-0.7647058823529411,697.0,0.17647058823529413,2.9411764705882355
335,22200,29640,SEA,-4.111111111111111,697.0,-3.185185185185185,2.888888888888889
336,22200,29700,SEA,-1.3414634146341464,697.0,-0.3170731707317073,2.926829268292683
337,22200,29820,SEA,-5.190476190476191,679.0,-9.984126984126984,3.0
338,22200,29940,SEA,-3.6538461538461537,679.0,-6.615384615384615,2.8846153846153846
339,22200,30120,SEA,-2.4444444444444446,697.0,-7.148148148148148,3.185185185185185
340,22200,30300,SEA,-3.911764705882353,867.0,2.676470588235294,3.0294117647058822
341,22200,30540,SEA,-4.606060606060606,867.0,-2.4242424242424243,3.0606060606060606
342,22200,30600,SEA,-2.3095238095238093,867.0,0.7142857142857143,3.0
343,22200,31320,SEA,-4.821428571428571,954.0,-2.357142857142857,3.0
344,22200,31500,SEA,-4.361111111111111,954.0,-0.8333333333333334,3.138888888888889
345,22200,31800,SEA,-3.0384615384615383,954.0,-3.576923076923077,2.8846153846153846
346,22200,31980,SEA,-1.5,954.0,-9.5,2.0
347,22200,38400,ANC,-3.9375,1542.0,-5.6875,3.0
348,22500,26940,ANC,-3.375,399.0,4.0,2.0416666666666665
349,22500,27240,ANC,-2.3333333333333335,399.0,7.9523809523809526,1.8571428571428572
350,22500,27420,10299,-5.333333333333333,399.0,-11.666666666666666,2.0952380952380953
351,22500,27420,10299,-10.0,399.0,-12.0,3.0
352,22500,27420,ANC,0.3333333333333333,399.0,6.0,1.0
353,22500,27600,ANC,-1.0,399.0,-5.75,1.6875
354,22500,30000,SEA,-3.6315789473684212,672.0,-7.684210526315789,2.973684210526316
355,22500,30840,ORD,-6.885714285714286,1721.0,-5.6,3.0
356,22500,31200,13930,-4.896551724137931,1721.0,-8.655172413793103,3.0344827586206895
357,22500,31200,13930,-5.5,1721.0,13.0,4.0
358,22500,31200,ORD,-3.1139240506329116,1721.0,-8.620253164556962,2.9240506329113924
359,22500,31740,SEA,-1.3333333333333333,978.0,-0.4583333333333333,2.5
360,22500,31800,SEA,-4.8,978.0,-4.5,3.2
361,22500,31920,SEA,-5.043478260869565,978.0,-4.086956521739131,2.391304347826087
362,22800,26580,ANC,13.0,253.0,10.0,1.0
363,22800,27120,ANC,-2.7857142857142856,399.0,-1.1785714285714286,2.107142857142857
364,22800,27180,ANC,-5.826086956521739,399.0,-6.782608695652174,2.0434782608695654
